dataset,reported_as,dataset_hash,actual_data_path,class_policy,num_classes,sample_policy,sample_size,sample_seed,sampling_stratified,noise_type,noise_rate,graph_beta,seed,split_id,noise_seed,model_seed,method,method_family,implementation_status,macro_f1,fpr,fnr,tail_recall,err,err_tail,err_final,compression_ratio,mean_weight,retained_fraction,retained_fraction_clean_informative,n_eff_ratio,runtime_sec,memory_mb,active_views,source_verified,replacement_for,cicids_train_dedup_removed
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,Graph-CoLD,graph_cold,p2d_deoracled,0.7321648035500418,0.0289115646258503,0.1087110481586402,0.6435643564356436,0.9232997372884296,0.8485761959922407,0.8859379666403352,1.0,0.812916310035185,0.82,0.9666666666666668,0.8213960283145844,0.1420442000380717,2.955683708190918,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,CoLD,cold,p2d_deoracled,0.6351156501509678,0.0238095238095238,0.1140226628895184,0.3762376237623762,0.7840661235704772,0.5826832069417875,0.6833746652561323,1.0,0.8113333333333334,0.8113333333333334,0.9266666666666666,0.8113333333333334,0.1347133999806828,3.2544898986816406,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,ablation_hard,hard_ablation,p2d_deoracled,0.7365120512233325,0.0306122448979591,0.1122521246458923,0.6534653465346535,0.9232997372884296,0.8485761959922407,0.8859379666403352,1.0,0.82,0.82,0.9666666666666668,0.82,0.1476581000024452,3.26385498046875,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,Noisy-Supervised,noisy_supervised,verified_implementation,0.5390662903429669,0.1054421768707483,0.0619688385269121,0.6138613861386139,1.0,1.0,1.0,0.99675,1.0,1.0,1.0,1.0,0.1165341999731026,2.67329216003418,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,Confident-Learning,confident_learning,verified_implementation,0.4754498104808282,0.0612244897959183,0.1724504249291784,0.396039603960396,0.6570030196381237,0.4035071664227306,0.5302550930304272,1.0,0.5646666666666667,0.5646666666666667,0.72,0.5646666666666667,16.392713900015224,2.686085700988769,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,Co-Teaching,co_teaching,verified_implementation,0.5979325741510318,0.1011904761904761,0.1140226628895184,0.594059405940594,0.7389383861427561,0.7607624297985717,0.7498504079706638,0.9985,0.6933333333333334,0.6933333333333334,0.7366666666666667,0.6933333333333334,0.2960349000059068,4.601832389831543,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,Decoupling,decoupling,verified_implementation,0.2052129977640348,0.4481292517006803,0.1526203966005665,0.3762376237623762,0.8053311582419223,0.7305896933659677,0.767960425803945,0.9765,0.908,0.908,0.8966666666666666,0.908,0.1909883000189438,2.5563230514526367,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,FINE,fine,verified_implementation,0.5044262949899416,0.1122448979591836,0.1133144475920679,0.5544554455445545,0.7362002501963283,0.6958124468537774,0.7160063485250528,0.99625,0.8033333333333333,0.8033333333333333,0.75,0.8033333333333333,0.1125570000149309,3.407801628112793,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,MCRe,mcre,verified_implementation,0.512946668374055,0.1760204081632653,0.141643059490085,0.6138613861386139,0.8821011642488309,1.0,0.9410505821244156,0.99975,0.8033333333333333,0.8033333333333333,0.8233333333333334,0.8033333333333333,0.0976632999954745,4.327768325805664,host|ip|temporal,True,,107054
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,p2d_real_audit_window_train_1500_test_4000,5500,42,True,symmetric,0.2,none,0,p2d-cicids2017-seed0,0,0,MORSE,morse,verified_implementation,0.5276903956340859,0.1709183673469387,0.1246458923512747,0.594059405940594,0.961778398469115,1.0,0.9808891992345574,0.99975,0.96,0.96,0.9366666666666666,0.96,0.1475620999699458,5.159429550170898,host|ip|temporal,True,,107054
