dataset,reported_as,dataset_hash,actual_data_path,class_policy,num_classes,sample_policy,sample_size,sample_seed,sampling_stratified,noise_type,noise_rate,graph_beta,seed,split_id,noise_seed,model_seed,method,method_family,implementation_status,macro_f1,fpr,fnr,err,err_tail,err_final,compression_ratio,mean_weight,retained_fraction,retained_fraction_clean_informative,n_eff_ratio,runtime_sec,memory_mb,active_views,source_verified,replacement_for
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,asymmetric,0.2,none,0,8c6a3f10d9fc1435,0,0,ablation_hard,hard_ablation,reused_verified_d5,0.9614262054385262,0.0022070756247971,0.0049288503838039,0.8985861288751549,0.7795678314034216,0.8390769801392882,0.999765228426396,0.7960006281735853,0.7960006281735853,0.9804887860806598,0.7960006281735853,0.0004997999931219,1.202484130859375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,asymmetric,0.4,none,0,8c6a3f10d9fc1435,0,0,Graph-CoLD,graph_cold,reused_verified_d5,0.9862131650137717,0.001882505679974,0.0016519279974861,1.0,1.0,1.0,0.999765228426396,0.5917619852588164,0.6000009517781596,1.0,0.5991751805499448,6.9733322999964,233.4318037033081,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,asymmetric,0.4,none,0,8c6a3f10d9fc1435,0,0,CoLD,cold,reused_verified_d5,0.9528173405451644,0.0019257816726171,0.0066974906854603,0.8937498640406875,0.7468291552688087,0.820289509654748,0.999765228426396,0.5969996779817227,0.5969996779817227,0.9800478766596012,0.5969996779817227,6.099145899992436,264.5736083984375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,asymmetric,0.4,none,0,8c6a3f10d9fc1435,0,0,ablation_hard,hard_ablation,reused_verified_d5,0.9528173405451644,0.0019257816726171,0.0066974906854603,0.8937498640406875,0.7468291552688087,0.820289509654748,0.999765228426396,0.5969996779817227,0.5969996779817227,0.9800478766596012,0.5969996779817227,0.0004437000025063,1.202484130859375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,asymmetric,0.6,none,0,8c6a3f10d9fc1435,0,0,Graph-CoLD,graph_cold,reused_verified_d5,0.9711541318780732,0.0014064697609001,0.0042016429501279,1.0,1.0,1.0,0.9999175126903552,0.3949522992126034,0.400000634518773,1.0,0.4004304840923896,4.808658499998273,264.09405422210693,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,asymmetric,0.6,none,0,8c6a3f10d9fc1435,0,0,CoLD,cold,reused_verified_d5,0.7403557755858874,0.0010602618197554,0.0165462135835166,0.8659041482244072,0.5506651067177504,0.7082846274710788,0.9999365482233502,0.3980003140867926,0.3980003140867926,0.979997144715344,0.3980003140867926,3.736687199998414,165.15546989440918,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,asymmetric,0.6,none,0,8c6a3f10d9fc1435,0,0,ablation_hard,hard_ablation,reused_verified_d5,0.7403557755858874,0.0010602618197554,0.0165462135835166,0.8659041482244072,0.5506651067177504,0.7082846274710788,0.9999365482233502,0.3980003140867926,0.3980003140867926,0.979997144715344,0.3980003140867926,0.0004727999912574,1.202484130859375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.1,0.0,0,8c6a3f10d9fc1435,0,0,Graph-CoLD,graph_cold,reused_verified_d5,0.9894251930651332,0.002401817591691,0.0007990303900884,1.0,1.0,1.0,0.999790609137056,0.8869819576832816,0.9000014276672393,1.0,0.8972722104636064,10.86027929998818,269.5037908554077,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.1,0.0,0,8c6a3f10d9fc1435,0,0,CoLD,cold,reused_verified_d5,0.9609749094349704,0.0022719896137617,0.0049108946447008,0.9002254945704448,0.7856864779849049,0.8429559862776748,0.999790609137056,0.8955011032695166,0.8955011032695166,0.9799985899605188,0.8955011032695166,9.500046800007112,378.1770133972168,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.1,0.0,0,8c6a3f10d9fc1435,0,0,ablation_hard,hard_ablation,reused_verified_d5,0.9609749094349704,0.0022719896137617,0.0049108946447008,0.9002254945704448,0.7856864779849049,0.8429559862776748,0.999790609137056,0.8955011032695166,0.8955011032695166,0.9799985899605188,0.8955011032695166,0.000653199997032,1.202484130859375,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.1,0.6,0,8c6a3f10d9fc1435,0,0,Graph-CoLD,graph_cold,reused_verified_d5,0.9898022916693402,0.0022936276100833,0.0007990303900884,1.0,1.0,1.0,0.9998032994923858,0.8869810198537704,0.9000014276672393,1.0,0.8972718558414707,8.212291800009552,240.676570892334,host|ip|temporal,True,
cicids2017,CICIDS-2017,2585508ac445a94a3eb2244aa64778678928d201555396b4b9afc1ed6a2f1ab4,C:\Users\g14370\graph-cold\data\cicids2017,postfilter11,11,full_postfilter11_after_min_count_and_dominant_downsample,787999,42,True,graph_consistency,0.1,0.6,0,8c6a3f10d9fc1435,0,0,CoLD,cold,reused_verified_d5,0.9616153744746292,0.0022719896137617,0.004057997037303,0.8997452790118643,0.7817762088744655,0.8407607439431649,0.9998032994923858,0.8955011032695166,0.8955011032695166,0.9799985899605188,0.8955011032695166,10.621584499982418,401.8554401397705,host|ip|temporal,True,
