dataset,reported_as,noise_type,noise_rate,graph_beta,seed,method,review_budget,topk_recall,precision
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.54,0.5549108644466868,0.9995455922447744
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.56,0.5755129498822737,0.9995618519059442
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.5800000000000001,0.5959468550285907,0.9994359046678889
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.6,0.6164648503195426,0.9994546693933197
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.62,0.6370669357551295,0.9994722955145119
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.64,0.6575849310460814,0.9994887525562373
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.66,0.6781870164816683,0.9995042756227538
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.68,0.6987050117726202,0.9995188259352821
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.7000000000000001,0.7193070972082072,0.9995326010750175
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.7200000000000001,0.7399091826437941,0.9995456094513234
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.74,0.760427177934746,0.9995578644854648
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.76,0.7809451732256979,0.9995694758368313
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.78,0.8015472586612848,0.9995805369127517
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.8,0.8220652539522368,0.9995910020449897
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.8200000000000001,0.8426673393878238,0.9996009975062344
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.8400000000000001,0.8632694248234107,0.9996105160662123
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.86,0.8837874201143626,0.9996195548792087
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.88,0.9043054154053145,0.9996281836772635
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.9,0.9249075008409015,0.9996364627828774
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.92,0.9454254961318533,0.9996443496043389
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.9400000000000001,0.9660275815674403,0.9996519317786287
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.9600000000000001,0.9866296670030272,0.9996591974099003
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,0.98,1.0,0.9925715716551206
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Graph-CoLD,1.0,1.0,0.972760736196319
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.02,0.020602085435586948,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.04,0.041120080726538846,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.06,0.06163807601749075,0.9986376021798365
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.08,0.08207198116380761,0.9979550102249489
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.1,0.10267406659939456,0.9983646770237122
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.12000000000000001,0.1232761520349815,0.9986376021798365
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.13999999999999999,0.14371005718129834,0.9982476635514018
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.16,0.16422805247225025,0.9984662576687117
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.18,0.1848301379078372,0.9986369831894594
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.19999999999999998,0.2053481331987891,0.9987730061349693
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.22,0.22595021863437606,0.9988847583643122
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.24,0.24646821392532794,0.9989775051124744
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.26,0.2670702993609149,0.9990563070147845
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.28,0.28767238479650187,0.999123831775701
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.30000000000000004,0.30819038008745375,0.9991821155943293
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.32,0.32870837537840564,0.9992331288343558
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.34,0.3493104608139926,0.9992783257156603
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.36000000000000004,0.36991254624957953,0.9993184915947296
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.38,0.3904305415405315,0.9993542832544124
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.4,0.41094853683148336,0.9993865030674847
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.42000000000000004,0.4315506222670703,0.9994157740993184
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.44,0.4520686175580222,0.9994422755158952
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.46,0.47267070299360914,0.9994665718349929
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.48000000000000004,0.4932727884291961,0.999488839666042
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.5,0.513790783720148,0.9995092425977425
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.52,0.5343087790110999,0.9995280792826805
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.54,0.5549108644466868,0.9995455922447744
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.56,0.5755129498822737,0.9995618519059442
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.5800000000000001,0.5960309451732257,0.9995769285009166
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.6,0.6165489404641776,0.9995910020449897
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.62,0.6371510258997646,0.9996042216358839
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.64,0.6576690211907165,0.9996165644171779
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.66,0.6782711066263034,0.9996282067170653
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.68,0.6987891019172553,0.9996391194514616
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.7000000000000001,0.7193911873528422,0.9996494508062631
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.7200000000000001,0.7399932727884292,0.9996592070884925
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.74,0.7605112680793811,0.9996683983640986
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.76,0.781029263370333,0.9996771068776235
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.78,0.8016313488059199,0.9996854026845637
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.8,0.8221493440968718,0.9996932515337423
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.8200000000000001,0.8427514295324589,0.9997007481296758
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.8400000000000001,0.8633535149680458,0.9997078870496592
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.86,0.8838715102589977,0.9997146661594065
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.88,0.9043895055499496,0.9997211377579476
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.9,0.9249915909855365,0.999727347087158
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.92,0.9455095862764884,0.9997332622032542
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.9400000000000001,0.9661116717120753,0.9997389488339714
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.9600000000000001,0.9867137571476623,0.9997443980574252
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,0.98,1.0,0.9925715716551206
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,CoLD,1.0,1.0,0.972760736196319
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.02,0.020602085435586948,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.04,0.041120080726538846,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.06,0.06163807601749075,0.9986376021798365
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.08,0.08207198116380761,0.9979550102249489
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.1,0.10267406659939456,0.9983646770237122
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.12000000000000001,0.1232761520349815,0.9986376021798365
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.13999999999999999,0.1437941473259334,0.9988317757009346
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.16,0.1643121426168853,0.9989775051124744
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.18,0.18491422805247226,0.9990913221263062
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.19999999999999998,0.20543222334342415,0.9991820040899796
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.22,0.2260343087790111,0.9992565055762082
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.24,0.246552304069963,0.9993183367416496
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.26,0.2671543895055499,0.9993708713431897
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.28,0.2877564749411369,0.9994158878504673
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.30000000000000004,0.3082744702320888,0.9994547437295529
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.32,0.3287924655230407,0.9994887525562373
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.34,0.34939455095862765,0.9995188838104402
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.36000000000000004,0.3699966363942146,0.9995456610631531
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.38,0.3905146316851665,0.9995695221696083
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.4,0.4110326269761184,0.9995910020449897
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.42000000000000004,0.43163471241170537,0.9996105160662123
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.44,0.45215270770265725,0.9996281836772635
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.46,0.4727547931382442,0.9996443812233285
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.48000000000000004,0.49335687857383115,0.9996592264440279
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.5,0.513874873864783,0.999672828398495
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.52,0.5343928691557349,0.9996853861884537
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.54,0.5549949545913219,0.9996970614965162
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.56,0.5755129498822737,0.9995618519059442
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.5800000000000001,0.5959468550285907,0.9994359046678889
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.6,0.6164648503195426,0.9994546693933197
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.62,0.6370669357551295,0.9994722955145119
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.64,0.6575849310460814,0.9994887525562373
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.66,0.6781870164816683,0.9995042756227538
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.68,0.6987050117726202,0.9995188259352821
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.7000000000000001,0.7193070972082072,0.9995326010750175
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.7200000000000001,0.7399091826437941,0.9995456094513234
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.74,0.760427177934746,0.9995578644854648
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.76,0.7809451732256979,0.9995694758368313
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.78,0.8015472586612848,0.9995805369127517
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.8,0.8220652539522368,0.9995910020449897
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.8200000000000001,0.8426673393878238,0.9996009975062344
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.8400000000000001,0.8632694248234107,0.9996105160662123
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.86,0.8837874201143626,0.9996195548792087
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.88,0.9043054154053145,0.9996281836772635
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.9,0.9249075008409015,0.9996364627828774
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.92,0.9454254961318533,0.9996443496043389
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.9400000000000001,0.9660275815674403,0.9996519317786287
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.9600000000000001,0.9866296670030272,0.9996591974099003
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,0.98,1.0,0.9925715716551206
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,ablation_hard,1.0,1.0,0.972760736196319
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.02,0.020602085435586948,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.04,0.041120080726538846,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.06,0.0617221661621258,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.08,0.08224016145307769,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.1,0.10284224688866465,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.12000000000000001,0.1234443323242516,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.13999999999999999,0.1439623276152035,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.16,0.16448032290615539,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.18,0.18508240834174236,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.19999999999999998,0.20560040363269425,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.22,0.2262024890682812,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.24,0.2467204843592331,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.26,0.26732256979482005,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.28,0.287924655230407,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.30000000000000004,0.3084426505213589,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.32,0.32896064581231077,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.34,0.3495627312478978,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.36000000000000004,0.3701648166834847,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.38,0.3906828119744366,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.4,0.4112008072653885,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.42000000000000004,0.43180289270097544,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.44,0.4523208879919273,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.46,0.47292297342751427,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.48000000000000004,0.4935250588631012,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.5,0.5140430541540532,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.52,0.534561049445005,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.54,0.555163134880592,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.56,0.5757652203161789,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.5800000000000001,0.5962832156071308,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.6,0.6168012108980827,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.62,0.6374032963336697,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.64,0.6579212916246215,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.66,0.6785233770602086,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.68,0.6990413723511605,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.7000000000000001,0.7196434577867474,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.7200000000000001,0.7402455432223344,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.74,0.7607635385132863,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.76,0.7812815338042381,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.78,0.8018836192398251,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.8,0.822401614530777,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.8200000000000001,0.8430036999663639,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.8400000000000001,0.8636057854019509,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.86,0.8841237806929028,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.88,0.9046417759838546,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.9,0.9252438614194416,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.92,0.9457618567103936,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.9400000000000001,0.9663639421459805,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.9600000000000001,0.9869660275815675,1.0
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,0.98,0.9997477295660948,0.9923211751940573
cesnet_tls_year22,CESNET-TLS-Year22,symmetric,0.4,none,0,Confident-Learning,1.0,1.0,0.972760736196319
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.02,0.020602085435586948,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.04,0.041120080726538846,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.06,0.0617221661621258,1.0
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.08,0.08215607130844264,0.9989775051124744
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.1,0.1027581567440296,0.9991823385118561
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.12000000000000001,0.12336024217961655,0.9993188010899182
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.13999999999999999,0.1437941473259334,0.9988317757009346
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.16,0.1643121426168853,0.9989775051124744
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.18,0.18491422805247226,0.9990913221263062
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.19999999999999998,0.20543222334342415,0.9991820040899796
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.22,0.2260343087790111,0.9992565055762082
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.24,0.246552304069963,0.9993183367416496
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.26,0.2671543895055499,0.9993708713431897
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.28,0.2877564749411369,0.9994158878504673
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.30000000000000004,0.3082744702320888,0.9994547437295529
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.32,0.3287924655230407,0.9994887525562373
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.34,0.34939455095862765,0.9995188838104402
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.36000000000000004,0.3699966363942146,0.9995456610631531
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.38,0.3905146316851665,0.9995695221696083
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.4,0.4110326269761184,0.9995910020449897
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.42000000000000004,0.43163471241170537,0.9996105160662123
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.44,0.45215270770265725,0.9996281836772635
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.46,0.4727547931382442,0.9996443812233285
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.48000000000000004,0.4932727884291961,0.999488839666042
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.5,0.513790783720148,0.9995092425977425
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.52,0.5343087790110999,0.9995280792826805
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.54,0.5549108644466868,0.9995455922447744
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.56,0.5754288597376388,0.999415802541259
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.5800000000000001,0.5959468550285907,0.9994359046678889
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.6,0.6164648503195426,0.9994546693933197
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.62,0.6370669357551295,0.9994722955145119
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.64,0.6575008409014463,0.9993609406952966
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.66,0.6781029263370333,0.9993803445284422
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.68,0.6986209216279852,0.9993985324191026
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.7000000000000001,0.7192230070635721,0.9994157513437719
cesnet_tls_year22,CESNET-TLS-Year22,asymmetric,0.4,none,0,Graph-CoLD,0.7200000000000001,0.7398250924991591,0.9994320118141543
