dataset,reported_as,dataset_hash,actual_data_path,class_policy,num_classes,sample_policy,sample_size,sample_seed,sampling_stratified,noise_type,noise_rate,graph_beta,seed,split_id,noise_seed,model_seed,method,macro_f1,fpr,fnr,tail_recall,err,err_tail,err_final,compression_ratio,mean_weight,retained_fraction,retained_fraction_clean_informative,n_eff_ratio,runtime_sec,memory_mb,active_views,source_verified,replacement_for
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,clean,0.0,none,2,091f7f858b750a40,2,2,CoLD,0.9957681209819893,0.006006006006006006,0.0,0.9989537012817159,1.0,1.0,1.0,0.9729243353783231,0.9899997954968405,0.9899997954968405,1.0,0.9899997954968405,0.40708380000432953,28.96068000793457,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,clean,0.0,none,2,091f7f858b750a40,2,2,Graph-CoLD,0.9956633333185826,0.012012012012012,8.409014463504877e-05,0.9986921266021448,1.0,1.0,1.0,0.9923926380368098,0.9898997197496568,1.0,1.0,0.99999931205422,0.7813941999920644,18.004090309143066,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,clean,0.0,none,2,091f7f858b750a40,2,2,ablation_hard,0.995715105767064,0.009009009009009,8.409014463504877e-05,0.998953701281716,1.0,1.0,1.0,0.9923926380368098,1.0,1.0,1.0,1.0,0.7475643999641761,19.85285472869873,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,0,8dde8f9aa7025983,0,0,CoLD,0.9881658609727583,0.015015015015015015,0.0,0.9829976458278838,0.872655068000493,0.8700999382408242,0.8713775031206585,0.9731697341513292,0.8865416470684472,0.8865416470684472,0.9592152494120559,0.8865416470684472,0.3653442999930121,23.457612991333008,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,1,6fde7f9c9f8d0227,1,1,CoLD,0.9948667651033242,0.015015015015015015,0.0,0.9958148051268637,0.8659426310778143,0.8705034749872771,0.8682230530325457,0.9731697341513292,0.8865416470684472,0.8865416470684472,0.9572272343739858,0.8865416470684472,0.397506799956318,25.19225788116455,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,2,091f7f858b750a40,2,2,CoLD,0.9932467570446031,0.009009009009009009,0.0,0.9950300810881507,0.8726480080718654,0.8846052771385964,0.8786266426052309,0.9730061349693252,0.8865416470684472,0.8865416470684472,0.9593811637080868,0.8865416470684472,0.3928446000209078,23.454940795898438,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,0,8dde8f9aa7025983,0,0,CoLD,0.9924161914159763,0.009009009009009009,0.0,0.9924143342924405,0.8710417890016617,0.8713263463674703,0.871184067684566,0.9730061349693252,0.8865416470684472,0.8865416470684472,0.9585638832997988,0.8865416470684472,0.38633150001987815,22.384883880615234,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,1,6fde7f9c9f8d0227,1,1,CoLD,0.9936913303531659,0.012012012012012012,8.409014463504877e-05,0.9929374836515825,0.8663768963007578,0.8716894883517358,0.8690331923262468,0.9750511247443763,0.8865416470684472,0.8865416470684472,0.9573241808055951,0.8865416470684472,0.41246700001647696,22.61359214782715,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,2,091f7f858b750a40,2,2,CoLD,0.9918432255245214,0.006006006006006006,0.0,0.9918911849332984,0.8704912225954451,0.876850553436923,0.8736708880161841,0.9729243353783231,0.8865416470684472,0.8865416470684472,0.9573297073297073,0.8865416470684472,0.3707899000146426,23.22326374053955,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,0,8dde8f9aa7025983,0,0,Graph-CoLD,0.9956717250152464,0.009009009009009,0.0,0.998430551922574,1.0,1.0,1.0,0.9730061349693252,0.8873157565193662,0.9000184052843616,1.0,0.8971809547959294,0.7467802999890409,18.98642063140869,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,0,8dde8f9aa7025983,0,0,ablation_hard,0.995812085530272,0.009009009009009,0.0,0.998430551922574,0.9429965552136066,0.9456997709453462,0.9443481630794764,0.9730061349693252,0.8954988854577803,0.8954988854577803,0.9863225646738458,0.8954988854577803,0.8722432000213303,22.275466918945312,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,1,6fde7f9c9f8d0227,1,1,Graph-CoLD,0.9953411866740258,0.015015015015015,8.409014463504877e-05,0.9965995291655768,1.0,1.0,1.0,0.9931288343558282,0.8873079390756958,0.9000184052843616,1.0,0.8971611596687963,0.8339870999916457,19.87567138671875,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,1,6fde7f9c9f8d0227,1,1,ablation_hard,0.9948207688587136,0.018018018018018,0.00016818028927,0.9963379544860056,0.9414666338365651,0.9461693122946746,0.94381797306562,0.9931288343558282,0.8954988854577803,0.8954988854577803,0.9856558707081196,0.8954988854577803,0.8129796999855898,19.93769073486328,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,2,091f7f858b750a40,2,2,Graph-CoLD,0.9958341277077908,0.006006006006006,0.0,0.999476850640858,1.0,1.0,1.0,0.9729243353783232,0.8873161281602584,0.9000184052843616,1.0,0.897169462603935,0.9441047000000252,20.13592433929444,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.0,2,091f7f858b750a40,2,2,ablation_hard,0.9953508858380188,0.012012012012012,0.0,0.998953701281716,0.9436257948211286,0.94927913997461,0.9464524673978691,0.9730879345603272,0.8954988854577803,0.8954988854577803,0.9863782051282052,0.8954988854577803,0.6717178000253625,19.94541358947754,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,0,8dde8f9aa7025983,0,0,Graph-CoLD,0.996002798585748,0.012012012012012,0.0,0.9986921266021448,1.0,1.0,1.0,0.9730879345603272,0.8873093416545923,0.9000184052843616,1.0,0.8971754497075186,0.7676686000195332,20.232255935668945,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,0,8dde8f9aa7025983,0,0,ablation_hard,0.9950872454437216,0.015015015015015,0.0,0.9973842532042898,0.9417647713978792,0.9459093707390416,0.9438370710684604,0.9731697341513292,0.8954988854577803,0.8954988854577803,0.986104124748491,0.8954988854577803,0.9287851999979466,19.94509220123291,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,1,6fde7f9c9f8d0227,1,1,Graph-CoLD,0.9957191135752612,0.018018018018018,8.409014463504877e-05,0.9973842532042898,1.0,1.0,1.0,0.9752147239263804,0.8873089443528114,0.9000184052843616,1.0,0.8971620485235956,0.8547064000158571,19.87301349639893,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,1,6fde7f9c9f8d0227,1,1,ablation_hard,0.994625392940918,0.018018018018018,8.409014463504877e-05,0.9958148051268636,0.9417214572036712,0.9472311275565628,0.9444762923801172,0.9752147239263804,0.8954988854577803,0.8954988854577803,0.9856883823338946,0.8954988854577803,0.7713282000040635,19.941384315490723,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,2,091f7f858b750a40,2,2,Graph-CoLD,0.9954379219658932,0.006006006006006,0.0,0.998953701281716,1.0,1.0,1.0,0.9729243353783232,0.8873205827568796,0.9000184052843616,1.0,0.8971814990204159,0.6791388000128791,19.836612701416016,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.1,0.6,2,091f7f858b750a40,2,2,ablation_hard,0.9961253934489416,0.009009009009009,0.0,0.9992152759612868,0.9428057755271968,0.95284649058351,0.9478261330553536,0.9730061349693252,0.8954988854577803,0.8954988854577803,0.9856902356902356,0.8954988854577803,0.920119699963834,20.024149894714355,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,0,8dde8f9aa7025983,0,0,CoLD,0.99226080664662,0.009009009009009009,0.0,0.9924143342924405,0.8719714361350791,0.8714483957944447,0.8717099159647619,0.9730061349693252,0.7880324751017403,0.7880324751017403,0.9586479429821466,0.7880324751017403,0.34752149996347725,21.96211051940918,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,1,6fde7f9c9f8d0227,1,1,CoLD,0.9930070070426672,0.015015015015015015,0.0,0.9926759089720115,0.8656163638214268,0.8703864871071768,0.8680014254643018,0.9731697341513292,0.7880324751017403,0.7880324751017403,0.9570853167337972,0.7880324751017403,0.38542090001283213,21.667532920837402,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,2,091f7f858b750a40,2,2,CoLD,0.9924886459904866,0.009009009009009009,0.0,0.9926759089720115,0.87051437043688,0.8774389078145537,0.8739766391257169,0.9730061349693252,0.7880324751017403,0.7880324751017403,0.9574158854734395,0.7880324751017403,0.36077860003570095,21.774433135986328,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,0,8dde8f9aa7025983,0,0,CoLD,0.9923864994767765,0.015015015015015015,0.0,0.9918911849332984,0.871266436604494,0.8695962579263193,0.8704313472654066,0.9731697341513292,0.7880324751017403,0.7880324751017403,0.9585103370150099,0.7880324751017403,0.37938570004189387,21.501126289367676,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,1,6fde7f9c9f8d0227,1,1,CoLD,0.992825821402566,0.015015015015015015,8.409014463504877e-05,0.9926759089720115,0.8665450599938392,0.870991340127736,0.8687682000607877,0.9937014314928425,0.7880324751017403,0.7880324751017403,0.9573166290334328,0.7880324751017403,0.4011672000051476,20.1913423538208,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,2,091f7f858b750a40,2,2,CoLD,0.9913351368426351,0.006006006006006006,8.409014463504877e-05,0.9913680355741564,0.8711791030853301,0.8988115092543206,0.8849953061698254,0.9937832310838446,0.7880324751017403,0.7880324751017403,0.958407268081482,0.7880324751017403,0.3498991000233218,21.790987014770508,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,0,8dde8f9aa7025983,0,0,Graph-CoLD,0.9958129829129748,0.006006006006006,0.0,0.9981689772430028,1.0,1.0,1.0,0.9729243353783232,0.7889225576650225,0.8000163602527659,1.0,0.7978870118932647,0.7843648999696597,19.938475608825684,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,0,8dde8f9aa7025983,0,0,ablation_hard,0.995419228132338,0.009009009009009,0.0,0.9981689772430028,0.9428061747823716,0.9460030476122592,0.9444046111973154,0.9730061349693252,0.7960080983251191,0.7960080983251191,0.9861689365605816,0.7960080983251191,0.7045348000247031,17.975916862487793,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,1,6fde7f9c9f8d0227,1,1,Graph-CoLD,0.9958011738040696,0.012012012012012,8.409014463504877e-05,0.9971226785247188,1.0,1.0,1.0,0.9940286298568508,0.7889170659849489,0.8000163602527659,1.0,0.797869664287792,0.6968453000299633,19.94460868835449,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,1,6fde7f9c9f8d0227,1,1,ablation_hard,0.994206032191034,0.021021021021021,8.409014463504877e-05,0.9952916557677216,0.9415232123174712,0.9458752318063192,0.9436992220618952,0.9940286298568508,0.7960080983251191,0.7960080983251191,0.9856462834126694,0.7960080983251191,0.6550337999942712,19.847033500671387,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,2,091f7f858b750a40,2,2,Graph-CoLD,0.9956782920640654,0.009009009009009,8.409014463504877e-05,0.998953701281716,1.0,1.0,1.0,0.9825766871165644,0.788924336456254,0.8000163602527659,1.0,0.7978778398019764,1.4841616000048816,19.83057403564453,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.0,2,091f7f858b750a40,2,2,ablation_hard,0.995197995138826,0.006006006006006,0.00016818028927,0.997907402563432,0.9425839059082376,0.9523982198647084,0.947491062886473,0.9937832310838446,0.7960080983251191,0.7960080983251191,0.9857568490662016,0.7960080983251191,0.6470845000003465,19.84909439086914,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,0,8dde8f9aa7025983,0,0,Graph-CoLD,0.9957999076927372,0.012012012012012,0.0,0.997907402563432,1.0,1.0,1.0,0.9730879345603272,0.7889199728771965,0.8000163602527659,1.0,0.7978870019376827,0.7389977999846451,20.02324104309082,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,0,8dde8f9aa7025983,0,0,ablation_hard,0.9955402176891508,0.012012012012012,8.409014463504877e-05,0.997907402563432,0.9420846201803662,0.9447612737797436,0.9434229469800548,0.9968916155419224,0.7960080983251191,0.7960080983251191,0.9861229113565562,0.7960080983251191,0.7633380999905057,22.268781661987305,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,1,6fde7f9c9f8d0227,1,1,Graph-CoLD,0.995805771740378,0.015015015015015,8.409014463504877e-05,0.9973842532042898,1.0,1.0,1.0,0.9937014314928424,0.7889188865091439,0.8000163602527659,1.0,0.7978701701868274,0.93033339997055,19.934005737304688,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,1,6fde7f9c9f8d0227,1,1,ablation_hard,0.994237081144032,0.018018018018018,8.409014463504877e-05,0.9955532304472928,0.9420191770173366,0.9460432664430112,0.944031221730174,0.9937014314928424,0.7960080983251191,0.7960080983251191,0.9857236506664724,0.7960080983251191,0.650757200026419,19.94511127471924,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,2,091f7f858b750a40,2,2,Graph-CoLD,0.9958851212726486,0.006006006006006,8.409014463504877e-05,0.9992152759612868,1.0,1.0,1.0,0.985439672801636,0.7889264623891774,0.8000163602527659,1.0,0.7978830579061813,0.6858166999882087,19.94500160217285,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.2,0.6,2,091f7f858b750a40,2,2,ablation_hard,0.9955878587351076,0.009009009009009,0.0,0.9992152759612868,0.9432935472259928,0.9526335342563216,0.9479635407411572,0.9730061349693252,0.7960080983251191,0.7960080983251191,0.9860884377883457,0.7960080983251191,0.6832669000141323,22.177488327026367,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.0,0,8dde8f9aa7025983,0,0,CoLD,0.9915792232632069,0.009009009009009009,0.0,0.9908448862150144,0.8747921627925026,0.870245190654428,0.8725186767234653,0.9730061349693252,0.5910345814842839,0.5910345814842839,0.959283991838249,0.5910345814842839,0.3105178000405431,19.743967056274414,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.0,1,6fde7f9c9f8d0227,1,1,CoLD,0.9905666270688508,0.018018018018018018,8.409014463504877e-05,0.9887522887784462,0.8708415889768832,0.8798143624335797,0.8753279757052315,0.989038854805726,0.5910345814842839,0.5910345814842839,0.9595987483894718,0.5910345814842839,0.3049377999850549,19.745256423950195,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.0,2,091f7f858b750a40,2,2,CoLD,0.992686890893512,0.006006006006006006,8.409014463504877e-05,0.9939837823698666,0.8718112302507937,0.8756872032779013,0.8737492167643475,0.9955828220858896,0.5910345814842839,0.5910345814842839,0.9575886387788619,0.5910345814842839,0.30684560001827776,21.69233512878418,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.6,0,8dde8f9aa7025983,0,0,CoLD,0.99474566576257,0.015015015015015015,0.0,0.9971226785247188,0.8710487037956847,0.8685126975073734,0.869780700651529,0.9731697341513292,0.5910345814842839,0.5910345814842839,0.9591399851079673,0.5910345814842839,0.2910825000144541,19.65032386779785,ip|temporal,True,MALTLS-22
cesnet_tls_year22,CESNET-TLS-Year22,490bb4402e111c4ef752272e17d8faee44ce9ef25a0063c7c84ff4d3cb7f9084,E:\graphcold-data\tls_alternative\cesnet_tls_year22,postfilter,25,deterministic_audit_window_100000_then_postfilter25_stratified_split,61124,42,True,graph_consistency,0.4,0.6,1,6fde7f9c9f8d0227,1,1,CoLD,0.9941277062237935,0.009009009009009009,8.409014463504877e-05,0.9945069317290086,0.870506806497583,0.8789808960809878,0.8747438512892854,0.9811042944785276,0.5910345814842839,0.5910345814842839,0.959780119102153,0.5910345814842839,0.31913979997625574,19.562525749206543,ip|temporal,True,MALTLS-22
