dataset,reported_as,tail_flip_rate,seed,method,tail_label,tail_label_name,train_tail_count,test_tail_count,train_tail_flipped_count,clean_suspicious_tail_count,clean_suspicious_tail_retained_rate,clean_suspicious_tail_recovery_rate,test_tail_recall,mean_tail_evidence,mean_tail_cdm,mean_tail_weight
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-soft,24,24,169,16,66,1,1.0,1.0,0.5,0.19737061808518266,0.08525351671149964,0.8652935521119178
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,1,1,317,31,122,1,1.0,0.0,0.6451612903225806,0.13431042498456183,0.0923726856764637,0.8455009078895083
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,3,3,246,24,93,1,1.0,0.0,0.75,0.15727915221135896,0.08823634109546306,0.8536919686317058
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,4,4,216,21,88,3,1.0,0.3333333333333333,0.6190476190476191,0.16531038252822827,0.10231565664401429,0.8482986282099114
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,5,5,325,32,118,1,1.0,1.0,0.6875,0.14025800904528807,0.09558629148597628,0.8440971141179473
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,6,6,177,17,83,1,1.0,1.0,0.29411764705882354,0.19117712007625143,0.09615104877696949,0.8569996061756544
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,7,7,216,21,94,3,1.0,0.3333333333333333,0.5238095238095238,0.1710458207076643,0.10992086455633136,0.8427433049906079
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,8,8,238,23,98,2,1.0,0.0,0.6521739130434783,0.15655589319057414,0.09698233603625,0.8490014757885723
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,10,10,216,21,85,5,1.0,0.6,0.5714285714285714,0.16432551405393933,0.10675287897090496,0.8430228226449198
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,16,16,325,32,123,3,1.0,0.3333333333333333,0.53125,0.13632202876874266,0.08648648969737256,0.8511238919978918
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,19,19,292,29,128,2,1.0,0.0,0.4827586206896552,0.14408820669032307,0.08335819623005977,0.8581345499584304
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,21,21,199,19,72,1,1.0,0.0,0.8421052631578947,0.1933860647983513,0.09811984548114377,0.8529889747905343
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,23,23,184,18,78,5,1.0,0.6,0.5555555555555556,0.1892375211022869,0.1152251419800784,0.8455044285677762
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD-semisup,24,24,169,16,66,1,1.0,0.0,0.375,0.19737061808518266,0.08525351671149964,0.8652935521119178
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,1,1,317,31,122,1,1.0,1.0,0.5483870967741935,0.13431042498456183,0.0923726856764637,0.8455009078895083
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,3,3,246,24,93,1,1.0,1.0,0.6666666666666666,0.15727915221135896,0.08823634109546306,0.8536919686317058
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,4,4,216,21,88,3,1.0,1.0,0.6190476190476191,0.16531038252822827,0.10231565664401429,0.8482986282099114
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,5,5,325,32,118,1,1.0,1.0,0.6875,0.14025800904528807,0.09558629148597628,0.8440971141179473
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,6,6,177,17,83,1,1.0,1.0,0.29411764705882354,0.19117712007625143,0.09615104877696949,0.8569996061756544
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,7,7,216,21,94,3,1.0,1.0,0.47619047619047616,0.1710458207076643,0.10992086455633136,0.8427433049906079
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,8,8,238,23,98,2,1.0,1.0,0.5652173913043478,0.15655589319057414,0.09698233603625,0.8490014757885723
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,10,10,216,21,85,5,1.0,1.0,0.5714285714285714,0.16432551405393933,0.10675287897090496,0.8430228226449198
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,16,16,325,32,123,3,1.0,1.0,0.53125,0.13632202876874266,0.08648648969737256,0.8511238919978918
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,19,19,292,29,128,2,1.0,1.0,0.4827586206896552,0.14408820669032307,0.08335819623005977,0.8581345499584304
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,21,21,199,19,72,1,1.0,1.0,0.8947368421052632,0.1933860647983513,0.09811984548114377,0.8529889747905343
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,23,23,184,18,78,5,1.0,1.0,0.5,0.1892375211022869,0.1152251419800784,0.8455044285677762
cesnet_tls_year22,CESNET-TLS-Year22,0.4,1,Graph-CoLD,24,24,169,16,66,1,1.0,1.0,0.5,0.19737061808518266,0.08525351671149964,0.8652935521119178
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,1,1,317,31,187,2,0.0,0.0,0.25806451612903225,0.1134179343930003,0.07296377458736537,0.9936908517350158
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,3,3,246,24,147,7,0.0,0.0,0.2916666666666667,0.1278356384630179,0.09177403784579528,0.967479674796748
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,4,4,216,21,128,6,0.0,0.0,0.38095238095238093,0.13590150449376906,0.0949724302148696,0.9722222222222222
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,5,5,325,32,193,8,0.0,0.0,0.15625,0.11713482906459462,0.08188953986537452,0.9753846153846154
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,6,6,177,17,113,4,0.0,0.0,0.0,0.15410404180965184,0.09432078774835917,0.632768361581921
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,7,7,216,21,127,2,0.0,0.0,0.3333333333333333,0.1443227103614564,0.08436415794543796,0.9907407407407407
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,8,8,238,23,144,8,0.0,0.0,0.30434782608695654,0.12831990419670278,0.09725823627455651,0.9621848739495799
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,10,10,216,21,137,8,0.0,0.0,0.09523809523809523,0.12738055302764487,0.09613016211749642,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,16,16,325,32,198,5,0.0,0.0,0.40625,0.11271229623013461,0.08070647664945024,0.9846153846153847
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,19,19,292,29,169,5,0.0,0.0,0.3103448275862069,0.12588569688167886,0.08058942313504917,0.9828767123287672
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,21,21,199,19,121,6,0.0,0.0,0.21052631578947367,0.15246093109264944,0.1040450451564993,0.8693467336683417
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,23,23,184,18,111,11,0.0,0.0,0.16666666666666666,0.15421939388299946,0.12442264951514419,0.842391304347826
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,CoLD,24,24,169,16,97,2,0.0,0.0,0.25,0.16136864316915778,0.08718543374458526,0.9763313609467456
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,1,1,317,31,187,2,0.0,0.0,0.25806451612903225,0.1134179343930003,0.07296377458736537,0.9936908517350158
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,3,3,246,24,147,7,0.0,0.0,0.2916666666666667,0.1278356384630179,0.09177403784579528,0.967479674796748
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,4,4,216,21,128,6,0.0,0.0,0.38095238095238093,0.13590150449376906,0.0949724302148696,0.9722222222222222
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,5,5,325,32,193,8,0.0,0.0,0.15625,0.11713482906459462,0.08188953986537452,0.9753846153846154
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,6,6,177,17,113,4,0.0,0.0,0.11764705882352941,0.15410404180965184,0.09432078774835917,0.9717514124293786
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,7,7,216,21,127,2,0.0,0.0,0.2857142857142857,0.1443227103614564,0.08436415794543796,0.9907407407407407
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,8,8,238,23,144,8,0.0,0.0,0.30434782608695654,0.12831990419670278,0.09725823627455651,0.9621848739495799
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,10,10,216,21,137,8,0.0,0.0,0.14285714285714285,0.12738055302764487,0.09613016211749642,0.9583333333333334
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,16,16,325,32,198,5,0.0,0.0,0.375,0.11271229623013461,0.08070647664945024,0.9846153846153847
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,19,19,292,29,169,5,0.0,0.0,0.2413793103448276,0.12588569688167886,0.08058942313504917,0.9828767123287672
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,21,21,199,19,121,6,0.0,0.0,0.2631578947368421,0.15246093109264944,0.1040450451564993,0.964824120603015
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,23,23,184,18,111,11,0.0,0.0,0.16666666666666666,0.15421939388299946,0.12442264951514419,0.9347826086956522
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,ablation_hard,24,24,169,16,97,2,0.0,0.0,0.25,0.16136864316915778,0.08718543374458526,0.9881656804733728
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,1,1,317,31,187,2,1.0,1.0,0.25806451612903225,0.1134179343930003,0.07296377458736537,0.860273739902749
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,3,3,246,24,147,7,1.0,1.0,0.3333333333333333,0.1278356384630179,0.09177403784579528,0.849935825874679
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,4,4,216,21,128,6,1.0,1.0,0.38095238095238093,0.13590150449376906,0.0949724302148696,0.851260194619807
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,5,5,325,32,193,8,1.0,1.0,0.15625,0.11713482906459462,0.08188953986537452,0.8539246701536776
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,6,6,177,17,113,4,1.0,1.0,0.23529411764705882,0.15410404180965184,0.09432078774835917,0.8543942590035196
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,7,7,216,21,127,2,1.0,1.0,0.3333333333333333,0.1443227103614564,0.08436415794543796,0.8594103906349992
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,8,8,238,23,144,8,1.0,1.0,0.30434782608695654,0.12831990419670278,0.09725823627455651,0.8468512730339325
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,10,10,216,21,137,8,1.0,1.0,0.14285714285714285,0.12738055302764487,0.09613016211749642,0.8478406421529591
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,16,16,325,32,198,5,1.0,1.0,0.375,0.11271229623013461,0.08070647664945024,0.8559292699285671
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,19,19,292,29,169,5,1.0,1.0,0.2413793103448276,0.12588569688167886,0.08058942313504917,0.8582368853814061
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,21,21,199,19,121,6,1.0,1.0,0.3157894736842105,0.15246093109264944,0.1040450451564993,0.8487058623312429
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,23,23,184,18,111,11,1.0,1.0,0.16666666666666666,0.15421939388299946,0.12442264951514419,0.8365447001597704
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-soft,24,24,169,16,97,2,1.0,1.0,0.375,0.16136864316915778,0.08718543374458526,0.8605940321526125
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,1,1,317,31,187,2,1.0,0.0,0.22580645161290322,0.1134179343930003,0.07296377458736537,0.860273739902749
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,3,3,246,24,147,7,1.0,0.0,0.20833333333333334,0.1278356384630179,0.09177403784579528,0.849935825874679
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,4,4,216,21,128,6,1.0,0.16666666666666666,0.3333333333333333,0.13590150449376906,0.0949724302148696,0.851260194619807
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,5,5,325,32,193,8,1.0,0.0,0.09375,0.11713482906459462,0.08188953986537452,0.8539246701536776
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,6,6,177,17,113,4,1.0,0.0,0.17647058823529413,0.15410404180965184,0.09432078774835917,0.8543942590035196
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,7,7,216,21,127,2,1.0,0.0,0.38095238095238093,0.1443227103614564,0.08436415794543796,0.8594103906349992
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,8,8,238,23,144,8,1.0,0.0,0.2608695652173913,0.12831990419670278,0.09725823627455651,0.8468512730339325
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,10,10,216,21,137,8,1.0,0.125,0.19047619047619047,0.12738055302764487,0.09613016211749642,0.8478406421529591
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,16,16,325,32,198,5,1.0,0.0,0.34375,0.11271229623013461,0.08070647664945024,0.8559292699285671
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,19,19,292,29,169,5,1.0,0.0,0.3448275862068966,0.12588569688167886,0.08058942313504917,0.8582368853814061
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,21,21,199,19,121,6,1.0,0.0,0.3157894736842105,0.15246093109264944,0.1040450451564993,0.8487058623312429
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,23,23,184,18,111,11,1.0,0.0,0.2222222222222222,0.15421939388299946,0.12442264951514419,0.8365447001597704
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD-semisup,24,24,169,16,97,2,1.0,0.0,0.25,0.16136864316915778,0.08718543374458526,0.8605940321526125
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,1,1,317,31,187,2,1.0,1.0,0.25806451612903225,0.1134179343930003,0.07296377458736537,0.860273739902749
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,3,3,246,24,147,7,1.0,1.0,0.3333333333333333,0.1278356384630179,0.09177403784579528,0.849935825874679
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,4,4,216,21,128,6,1.0,1.0,0.38095238095238093,0.13590150449376906,0.0949724302148696,0.851260194619807
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,5,5,325,32,193,8,1.0,1.0,0.15625,0.11713482906459462,0.08188953986537452,0.8539246701536776
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,6,6,177,17,113,4,1.0,1.0,0.23529411764705882,0.15410404180965184,0.09432078774835917,0.8543942590035196
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,7,7,216,21,127,2,1.0,1.0,0.3333333333333333,0.1443227103614564,0.08436415794543796,0.8594103906349992
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,8,8,238,23,144,8,1.0,1.0,0.30434782608695654,0.12831990419670278,0.09725823627455651,0.8468512730339325
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,10,10,216,21,137,8,1.0,1.0,0.14285714285714285,0.12738055302764487,0.09613016211749642,0.8478406421529591
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,16,16,325,32,198,5,1.0,1.0,0.375,0.11271229623013461,0.08070647664945024,0.8559292699285671
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,19,19,292,29,169,5,1.0,1.0,0.2413793103448276,0.12588569688167886,0.08058942313504917,0.8582368853814061
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,21,21,199,19,121,6,1.0,1.0,0.3157894736842105,0.15246093109264944,0.1040450451564993,0.8487058623312429
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,23,23,184,18,111,11,1.0,1.0,0.16666666666666666,0.15421939388299946,0.12442264951514419,0.8365447001597704
cesnet_tls_year22,CESNET-TLS-Year22,0.6,1,Graph-CoLD,24,24,169,16,97,2,1.0,1.0,0.375,0.16136864316915778,0.08718543374458526,0.8605940321526125
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,1,1,317,31,238,15,0.0,0.0,0.16129032258064516,0.1390583820868751,0.09715918350023528,0.9526813880126183
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,3,3,246,24,192,9,0.0,0.0,0.20833333333333334,0.14687671785810408,0.08645315648277846,0.9634146341463414
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,4,4,216,21,179,16,0.0,0.0,0.19047619047619047,0.1363329142457937,0.10566349377193926,0.9074074074074074
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,5,5,325,32,257,15,0.0,0.0,0.125,0.13426062117397478,0.08877346444276125,0.9538461538461539
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,6,6,177,17,138,5,0.0,0.0,0.0,0.1858887089162844,0.08793294658229919,0.7796610169491526
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,7,7,216,21,177,12,0.0,0.0,0.047619047619047616,0.15007420499799995,0.09763858720311483,0.8981481481481481
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,8,8,238,23,196,18,0.0,0.0,0.0,0.1331185410050417,0.10606266395790682,0.9243697478991597
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,10,10,216,21,175,13,0.0,0.0,0.047619047619047616,0.14055052949231583,0.10200065940092908,0.9351851851851852
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,16,16,325,32,260,17,0.0,0.0,0.1875,0.12753581346092896,0.089835255230754,0.9476923076923077
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,19,19,292,29,238,21,0.0,0.0,0.034482758620689655,0.13256116522609204,0.10446930731610986,0.928082191780822
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,21,21,199,19,157,7,0.0,0.0,0.10526315789473684,0.1745930832608775,0.08874704987045808,0.914572864321608
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,23,23,184,18,147,11,0.0,0.0,0.0,0.17135861630962387,0.11164331152698768,0.7934782608695652
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,CoLD,24,24,169,16,142,13,0.0,0.0,0.0,0.15344603920066896,0.11048034353392268,0.8402366863905325
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,1,1,317,31,238,15,0.0,0.0,0.16129032258064516,0.1390583820868751,0.09715918350023528,0.9526813880126183
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,3,3,246,24,192,9,0.0,0.0,0.125,0.14687671785810408,0.08645315648277846,0.9634146341463414
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,4,4,216,21,179,16,0.0,0.0,0.23809523809523808,0.1363329142457937,0.10566349377193926,0.9259259259259259
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,5,5,325,32,257,15,0.0,0.0,0.0625,0.13426062117397478,0.08877346444276125,0.9538461538461539
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,6,6,177,17,138,5,0.0,0.0,0.29411764705882354,0.1858887089162844,0.08793294658229919,0.9717514124293786
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,7,7,216,21,177,12,0.0,0.0,0.047619047619047616,0.15007420499799995,0.09763858720311483,0.9444444444444444
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,8,8,238,23,196,18,0.0,0.0,0.0,0.1331185410050417,0.10606266395790682,0.9243697478991597
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,10,10,216,21,175,13,0.0,0.0,0.09523809523809523,0.14055052949231583,0.10200065940092908,0.9351851851851852
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,16,16,325,32,260,17,0.0,0.0,0.1875,0.12753581346092896,0.089835255230754,0.9476923076923077
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,19,19,292,29,238,21,0.0,0.0,0.034482758620689655,0.13256116522609204,0.10446930731610986,0.928082191780822
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,21,21,199,19,157,7,0.0,0.0,0.10526315789473684,0.1745930832608775,0.08874704987045808,0.964824120603015
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,23,23,184,18,147,11,0.0,0.0,0.05555555555555555,0.17135861630962387,0.11164331152698768,0.9347826086956522
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,ablation_hard,24,24,169,16,142,13,0.0,0.0,0.0625,0.15344603920066896,0.11048034353392268,0.9230769230769231
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,1,1,317,31,238,15,1.0,1.0,0.1935483870967742,0.1390583820868751,0.09715918350023528,0.8556833292503273
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,3,3,246,24,192,9,1.0,1.0,0.16666666666666666,0.14687671785810408,0.08645315648277846,0.865444007864381
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,4,4,216,21,179,16,1.0,1.0,0.2857142857142857,0.1363329142457937,0.10566349377193926,0.8630178365016709
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,5,5,325,32,257,15,1.0,1.0,0.15625,0.13426062117397478,0.08877346444276125,0.8603522123058841
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,6,6,177,17,138,5,1.0,1.0,0.35294117647058826,0.1858887089162844,0.08793294658229919,0.8739950561887718
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,7,7,216,21,177,12,1.0,1.0,0.09523809523809523,0.15007420499799995,0.09763858720311483,0.8666526562439785
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,8,8,238,23,196,18,1.0,1.0,0.08695652173913043,0.1331185410050417,0.10606266395790682,0.8598292646657864
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,10,10,216,21,175,13,1.0,1.0,0.14285714285714285,0.14055052949231583,0.10200065940092908,0.8607424659458305
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,16,16,325,32,260,17,1.0,1.0,0.21875,0.12753581346092896,0.089835255230754,0.8591701212234039
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,19,19,292,29,238,21,1.0,1.0,0.034482758620689655,0.13256116522609204,0.10446930731610986,0.8564333792375062
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,21,21,199,19,157,7,1.0,1.0,0.10526315789473684,0.1745930832608775,0.08874704987045808,0.8713254619822817
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,23,23,184,18,147,11,1.0,1.0,0.0,0.17135861630962387,0.11164331152698768,0.864783517756206
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-soft,24,24,169,16,142,13,1.0,1.0,0.1875,0.15344603920066896,0.11048034353392268,0.8709886622116471
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,1,1,317,31,238,15,1.0,0.06666666666666667,0.12903225806451613,0.1390583820868751,0.09715918350023528,0.8556833292503273
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,3,3,246,24,192,9,1.0,0.0,0.08333333333333333,0.14687671785810408,0.08645315648277846,0.865444007864381
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,4,4,216,21,179,16,1.0,0.0,0.2857142857142857,0.1363329142457937,0.10566349377193926,0.8630178365016709
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,5,5,325,32,257,15,1.0,0.0,0.125,0.13426062117397478,0.08877346444276125,0.8603522123058841
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,6,6,177,17,138,5,1.0,0.0,0.35294117647058826,0.1858887089162844,0.08793294658229919,0.8739950561887718
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,7,7,216,21,177,12,1.0,0.0,0.047619047619047616,0.15007420499799995,0.09763858720311483,0.8666526562439785
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,8,8,238,23,196,18,1.0,0.0,0.0,0.1331185410050417,0.10606266395790682,0.8598292646657864
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,10,10,216,21,175,13,1.0,0.0,0.09523809523809523,0.14055052949231583,0.10200065940092908,0.8607424659458305
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,16,16,325,32,260,17,1.0,0.0,0.1875,0.12753581346092896,0.089835255230754,0.8591701212234039
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,19,19,292,29,238,21,1.0,0.0,0.034482758620689655,0.13256116522609204,0.10446930731610986,0.8564333792375062
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,21,21,199,19,157,7,1.0,0.0,0.10526315789473684,0.1745930832608775,0.08874704987045808,0.8713254619822817
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,23,23,184,18,147,11,1.0,0.0,0.0,0.17135861630962387,0.11164331152698768,0.864783517756206
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD-semisup,24,24,169,16,142,13,1.0,0.0,0.0625,0.15344603920066896,0.11048034353392268,0.8709886622116471
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,1,1,317,31,238,15,1.0,1.0,0.1935483870967742,0.1390583820868751,0.09715918350023528,0.8556833292503273
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,3,3,246,24,192,9,1.0,1.0,0.16666666666666666,0.14687671785810408,0.08645315648277846,0.865444007864381
cesnet_tls_year22,CESNET-TLS-Year22,0.8,1,Graph-CoLD,4,4,216,21,179,16,1.0,1.0,0.2857142857142857,0.1363329142457937,0.10566349377193926,0.8630178365016709
