protocol_id,reported_as,noise_type,noise_rate,graph_beta,method,macro_f1_mean,macro_f1_std,fnr_mean,err_tail_mean,err_final_mean,retained_fraction_mean,retained_clean_informative_mean,seeds,cold_macro_f1_mean,macro_f1_delta_vs_cold
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.6,Co-Teaching,0.4611955917905313,0.014729758253228661,0.004940031258937134,0.615079005609337,0.6369195880105464,0.6908888888888889,0.6622222222222222,3,0.4586042156795889,0.0025913761109424005
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.6,CoLD,0.4586042156795889,0.01645996902782241,0.006077781514691234,0.5359752222808761,0.5931991781533116,0.8791111111111111,0.8044444444444444,3,0.4586042156795889,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.6,Graph-CoLD,0.46207942745675923,0.019528729366025857,0.004939501723459667,0.6135459331373956,0.6620986498869277,0.8884444444444445,0.8255555555555555,3,0.4586042156795889,0.003475211777170306
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.6,MCRe,0.44592540909347517,0.019792161502608208,0.005444452604574233,0.8741541912525214,0.8298189564334666,0.8022222222222223,0.7722222222222221,3,0.4586042156795889,-0.012678806586113756
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.2,0.6,MORSE,0.44142318639421624,0.012572704611801735,0.0087406762141355,0.9840565390566883,0.9808081260368349,0.948,0.9711111111111111,3,0.4586042156795889,-0.017181029285372684
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.0,Co-Teaching,0.4370064418225644,0.019911367414381133,0.011528004620840034,0.6196171906871458,0.6153795580358224,0.43888888888888883,0.5566090880796762,3,0.44311997005304465,-0.006113528230480281
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.0,CoLD,0.44311997005304465,0.0152433354822535,0.0120314168965417,0.45387354411112774,0.4816167503078537,0.6713333333333334,0.6446350762527233,3,0.44311997005304465,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.0,Graph-CoLD,0.4429666616478207,0.010096381981177686,0.0092445691212096,0.5048278494152149,0.530307310993508,0.6786666666666666,0.663302209772798,3,0.44311997005304465,-0.00015330840522392863
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.0,MCRe,0.3792266528798252,0.007402589763433661,0.0027851646514331,0.7749313407503404,0.6813440760172131,0.6028888888888889,0.6294716775599128,3,0.44311997005304465,-0.06389331717321944
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.0,MORSE,0.37608743975407927,0.007781785988404889,0.0031652486354673335,0.9750978941527756,0.9688159101783852,0.8742222222222223,0.9608566760037348,3,0.44311997005304465,-0.06703253029896539
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.6,Co-Teaching,0.4015704122048931,0.011599123804782249,0.0067119753418957,0.5114175451851569,0.505364801759928,0.42511111111111105,0.4518518518518519,3,0.4218812401728034,-0.020310827967910283
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.6,CoLD,0.4218812401728034,0.015325203719231512,0.011779036887546434,0.6186416816447672,0.6820031700326311,0.8140000000000001,0.8770370370370371,3,0.4218812401728034,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.6,Graph-CoLD,0.42540718900199037,0.007018160380798565,0.01405886637215,0.707060368680103,0.7541478789191268,0.8226666666666667,0.8933333333333334,3,0.4218812401728034,0.003525948829186998
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.6,MCRe,0.3494119719304032,0.026265554182466004,0.0034196956884384334,0.6548163011145859,0.5900873290981264,0.6024444444444444,0.5688888888888889,3,0.4218812401728034,-0.07246926824240019
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.4,0.6,MORSE,0.3718747834239428,0.011567974577154234,0.0024045518631977667,0.9444387896364277,0.9107634663892893,0.934,0.8562962962962963,3,0.4218812401728034,-0.05000645674886056
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.0,Co-Teaching,0.3214005307220156,0.011935736877824557,0.0302736084217395,0.5343152852243009,0.5282940810189755,0.26933333333333326,0.4106799613784908,3,0.37381581545164017,-0.05241528472962459
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.0,CoLD,0.37381581545164017,0.017160209933761786,0.03646245646070953,0.4901297699200022,0.5360523623442743,0.6233333333333334,0.6754077540106952,3,0.37381581545164017,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.0,Graph-CoLD,0.36949845730285485,0.023669102439456333,0.043816608059484397,0.5836337215681167,0.6113887103878791,0.63,0.7005005941770648,3,0.37381581545164017,-0.004317358148785311
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.0,MCRe,0.31047585117944376,0.011081846374892125,0.003925801254888967,0.5172600643281077,0.45642719245055813,0.4028888888888889,0.5258452168746287,3,0.37381581545164017,-0.0633399642721964
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.0,MORSE,0.2979319146714146,0.041811360105200146,0.0059558491381413664,0.7892699655863455,0.750058526754403,0.7828888888888889,0.7724491235888294,3,0.37381581545164017,-0.07588390078022555
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.6,Co-Teaching,0.32392838662102247,0.010782769616158093,0.03127408183815677,0.4834595006655631,0.4635942590302822,0.2657777777777777,0.37777777777777777,3,0.3351385970589993,-0.01121021043797682
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.6,CoLD,0.3351385970589993,0.022435660046034138,0.047225863772708536,0.5329433051324032,0.6479554049275754,0.7604444444444445,0.9022222222222221,3,0.3351385970589993,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.6,Graph-CoLD,0.3448411570403052,0.01693584150183555,0.0372227656565205,0.7408594695804047,0.80331112665188,0.7686666666666667,0.9333333333333332,3,0.3351385970589993,0.009702559981305925
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.6,MCRe,0.2664329358795119,0.0026263013622580714,0.004560187407770067,0.24367472471242999,0.2343743744674396,0.40222222222222226,0.3244444444444445,3,0.3351385970589993,-0.0687056611794874
p2_canonical_scenario_mean_v1,UNSW-NB15,graph_consistency,0.6,0.6,MORSE,0.2644446339285254,0.031726097559433585,0.006842516760531399,0.8177490775941226,0.7784391665236884,0.8628888888888889,0.7488888888888888,3,0.3351385970589993,-0.07069396313047388
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.1,none,Co-Teaching,0.4854439009122771,0.010241135949146045,0.0045598505636074,0.7959624714358199,0.8009042629368022,0.845111111111111,0.8067061143984221,3,0.48462868299613193,0.0008152179161451945
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.1,none,CoLD,0.48462868299613193,0.021073170496190126,0.001773483785285867,0.4426521231642917,0.46224751784449536,0.8222222222222223,0.6252465483234714,3,0.48462868299613193,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.1,none,Graph-CoLD,0.48406638077263614,0.015864319689067895,0.0015201910520125667,0.5219915081797973,0.5334864309068016,0.8308888888888889,0.6538461538461539,3,0.48462868299613193,-0.000562302223495792
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.1,none,MCRe,0.47988444041440514,0.016820801656497616,0.004560187407770067,0.9654086604542776,0.9515668269783121,0.9024444444444444,0.9289940828402368,3,0.48462868299613193,-0.0047442425817267875
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.1,none,MORSE,0.48419423995567684,0.011749954603324404,0.0037988173128132665,0.9915707626525393,0.9882216637998781,0.9757777777777777,0.9852071005917159,3,0.48462868299613193,-0.0004344430404550903
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.2,none,Co-Teaching,0.47218418711936644,0.0056899389213447395,0.0103823671841542,0.7326854548936224,0.7425610555497865,0.6984444444444445,0.7330260807431226,3,0.47973132160237403,-0.007547134483007589
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.2,none,CoLD,0.47973132160237403,0.007467858402187417,0.0043053549721694005,0.5007303294406603,0.517462797004064,0.7768888888888889,0.6599964272954627,3,0.47973132160237403,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.2,none,Graph-CoLD,0.48716089512941,0.010159793782409965,0.005697889490695433,0.5624364211941875,0.574015778383298,0.7848888888888889,0.6797999285459092,3,0.47973132160237403,0.007429573527035993
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.2,none,MCRe,0.4673802231659483,0.012344892281921652,0.0106387378595296,0.891800569496576,0.8515524081417839,0.8022222222222223,0.8128010003572704,3,0.47973132160237403,-0.012351098436425734
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.2,none,MORSE,0.44707155386735814,0.02325983423153904,0.0078541979923168,0.9822264836283864,0.9767511318487928,0.9528888888888889,0.9660664523043945,3,0.47973132160237403,-0.03265976773501589
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.4,none,Co-Teaching,0.4370064418225644,0.019911367414381133,0.011528004620840034,0.6196171906871458,0.6153795580358224,0.43888888888888883,0.5566090880796762,3,0.44311997005304465,-0.006113528230480281
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.4,none,CoLD,0.44311997005304465,0.0152433354822535,0.0120314168965417,0.45387354411112774,0.4816167503078537,0.6713333333333334,0.6446350762527233,3,0.44311997005304465,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.4,none,Graph-CoLD,0.4429666616478207,0.010096381981177686,0.0092445691212096,0.5048278494152149,0.530307310993508,0.6786666666666666,0.663302209772798,3,0.44311997005304465,-0.00015330840522392863
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.4,none,MCRe,0.3792266528798252,0.007402589763433661,0.0027851646514331,0.7749313407503404,0.6813440760172131,0.6028888888888889,0.6294716775599128,3,0.44311997005304465,-0.06389331717321944
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.4,none,MORSE,0.37608743975407927,0.007781785988404889,0.0031652486354673335,0.9750978941527756,0.9688159101783852,0.8742222222222223,0.9608566760037348,3,0.44311997005304465,-0.06703253029896539
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.6,none,Co-Teaching,0.3214005307220156,0.011935736877824557,0.0302736084217395,0.5343152852243009,0.5282940810189755,0.26933333333333326,0.4106799613784908,3,0.37381581545164017,-0.05241528472962459
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.6,none,CoLD,0.37381581545164017,0.017160209933761786,0.03646245646070953,0.4901297699200022,0.5360523623442743,0.6233333333333334,0.6754077540106952,3,0.37381581545164017,0.0
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.6,none,Graph-CoLD,0.36949845730285485,0.023669102439456333,0.043816608059484397,0.5836337215681167,0.6113887103878791,0.63,0.7005005941770648,3,0.37381581545164017,-0.004317358148785311
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.6,none,MCRe,0.31047585117944376,0.011081846374892125,0.003925801254888967,0.5172600643281077,0.45642719245055813,0.4028888888888889,0.5258452168746287,3,0.37381581545164017,-0.0633399642721964
p2_canonical_scenario_mean_v1,UNSW-NB15,symmetric,0.6,none,MORSE,0.2979319146714146,0.041811360105200146,0.0059558491381413664,0.7892699655863455,0.750058526754403,0.7828888888888889,0.7724491235888294,3,0.37381581545164017,-0.07588390078022555
